(10000, 4) (10000, 1) (10000, 5)
(583, 5)
Epoch [435 / 5000] train loss: 0.008248, val loss: 0.008586
Epoch [436 / 5000] train loss: 0.008190, val loss: 0.008656
Epoch [437 / 5000] train loss: 0.008184, val loss: 0.008633
Epoch [438 / 5000] train loss: 0.008155, val loss: 0.008513
Epoch [439 / 5000] train loss: 0.008122, val loss: 0.008555
Epoch [440 / 5000] train loss: 0.008123, val loss: 0.008438
Epoch [441 / 5000] train loss: 0.008126, val loss: 0.008723
Epoch [442 / 5000] train loss: 0.008204, val loss: 0.008553
Epoch [443 / 5000] train loss: 0.008265, val loss: 0.009021
Epoch [444 / 5000] train loss: 0.008399, val loss: 0.008612
Epoch [445 / 5000] train loss: 0.008344, val loss: 0.008645
Epoch [446 / 5000] train loss: 0.008131, val loss: 0.008350
Epoch [447 / 5000] train loss: 0.007954, val loss: 0.008312
Epoch [448 / 5000] train loss: 0.007992, val loss: 0.008708
Epoch [449 / 5000] train loss: 0.008174, val loss: 0.008364
Epoch [450 / 5000] train loss: 0.008108, val loss: 0.008377
Epoch [451 / 5000] train loss: 0.007944, val loss: 0.008237
Epoch [452 / 5000] train loss: 0.007895, val loss: 0.008194
Epoch [453 / 5000] train loss: 0.007941, val loss: 0.008478
Epoch [454 / 5000] train loss: 0.007971, val loss: 0.008313
Epoch [455 / 5000] train loss: 0.007940, val loss: 0.008388
Epoch [456 / 5000] train loss: 0.007848, val loss: 0.008251
Epoch [457 / 5000] train loss: 0.007793, val loss: 0.008141
Epoch [458 / 5000] train loss: 0.007786, val loss: 0.008193
Epoch [459 / 5000] train loss: 0.007763, val loss: 0.008052
Epoch [460 / 5000] train loss: 0.007740, val loss: 0.008089
Epoch [461 / 5000] train loss: 0.007702, val loss: 0.008067
Epoch [462 / 5000] train loss: 0.007678, val loss: 0.008029
Epoch [463 / 5000] train loss: 0.007646, val loss: 0.008008
Epoch [464 / 5000] train loss: 0.007602, val loss: 0.007969
Epoch [465 / 5000] train loss: 0.007610, val loss: 0.008011
Epoch [466 / 5000] train loss: 0.007596, val loss: 0.007959
Epoch [467 / 5000] train loss: 0.007572, val loss: 0.008006
Epoch [468 / 5000] train loss: 0.007538, val loss: 0.007939
Epoch [469 / 5000] train loss: 0.007503, val loss: 0.007981
Epoch [470 / 5000] train loss: 0.007494, val loss: 0.007878
Epoch [471 / 5000] train loss: 0.007469, val loss: 0.007800
Epoch [472 / 5000] train loss: 0.007426, val loss: 0.007774
Epoch [473 / 5000] train loss: 0.007427, val loss: 0.007744
Epoch [474 / 5000] train loss: 0.007403, val loss: 0.007835
Epoch [475 / 5000] train loss: 0.007392, val loss: 0.007728
Epoch [476 / 5000] train loss: 0.007403, val loss: 0.007982
Epoch [477 / 5000] train loss: 0.007447, val loss: 0.007734
Epoch [478 / 5000] train loss: 0.007519, val loss: 0.008044
Epoch [479 / 5000] train loss: 0.007521, val loss: 0.007717
Epoch [480 / 5000] train loss: 0.007484, val loss: 0.007769
Epoch [481 / 5000] train loss: 0.007336, val loss: 0.007542
Epoch [482 / 5000] train loss: 0.007226, val loss: 0.007556
Epoch [483 / 5000] train loss: 0.007216, val loss: 0.007618
Epoch [484 / 5000] train loss: 0.007225, val loss: 0.007524
Epoch [485 / 5000] train loss: 0.007194, val loss: 0.007578
Epoch [486 / 5000] train loss: 0.007172, val loss: 0.007471
Epoch [487 / 5000] train loss: 0.007150, val loss: 0.007512
Epoch [488 / 5000] train loss: 0.007126, val loss: 0.007411
Epoch [489 / 5000] train loss: 0.007132, val loss: 0.007624
Epoch [490 / 5000] train loss: 0.007162, val loss: 0.007470
Epoch [491 / 5000] train loss: 0.007205, val loss: 0.007921
Epoch [492 / 5000] train loss: 0.007333, val loss: 0.007763
Epoch [493 / 5000] train loss: 0.007625, val loss: 0.008259
Epoch [494 / 5000] train loss: 0.007634, val loss: 0.007475
Epoch [495 / 5000] train loss: 0.007266, val loss: 0.007399
Epoch [496 / 5000] train loss: 0.006993, val loss: 0.007585
Epoch [497 / 5000] train loss: 0.007087, val loss: 0.007516
Epoch [498 / 5000] train loss: 0.007377, val loss: 0.008101
Epoch [499 / 5000] train loss: 0.007491, val loss: 0.007447
Epoch [500 / 5000] train loss: 0.007277, val loss: 0.007404
Epoch [501 / 5000] train loss: 0.006971, val loss: 0.007491
Epoch [502 / 5000] train loss: 0.007002, val loss: 0.007388
Epoch [503 / 5000] train loss: 0.007186, val loss: 0.007584
Epoch [504 / 5000] train loss: 0.007083, val loss: 0.007164
Epoch [505 / 5000] train loss: 0.006890, val loss: 0.007135
Epoch [506 / 5000] train loss: 0.006929, val loss: 0.007497
Epoch [507 / 5000] train loss: 0.007027, val loss: 0.007201
Epoch [508 / 5000] train loss: 0.006952, val loss: 0.007288
Epoch [509 / 5000] train loss: 0.006833, val loss: 0.007239
Epoch [510 / 5000] train loss: 0.006804, val loss: 0.007130
Epoch [511 / 5000] train loss: 0.006884, val loss: 0.007388
Epoch [512 / 5000] train loss: 0.006928, val loss: 0.007021
Epoch [513 / 5000] train loss: 0.006836, val loss: 0.007109
Epoch [514 / 5000] train loss: 0.006742, val loss: 0.007046
Epoch [515 / 5000] train loss: 0.006706, val loss: 0.007040
Epoch [516 / 5000] train loss: 0.006717, val loss: 0.007122
Epoch [517 / 5000] train loss: 0.006703, val loss: 0.006977
Epoch [518 / 5000] train loss: 0.006689, val loss: 0.007035
Epoch [519 / 5000] train loss: 0.006677, val loss: 0.006891
Epoch [520 / 5000] train loss: 0.006635, val loss: 0.006853
Epoch [521 / 5000] train loss: 0.006604, val loss: 0.006840
Epoch [522 / 5000] train loss: 0.006571, val loss: 0.006788
Epoch [523 / 5000] train loss: 0.006547, val loss: 0.006822
Epoch [524 / 5000] train loss: 0.006535, val loss: 0.006787
Epoch [525 / 5000] train loss: 0.006496, val loss: 0.006799
Epoch [526 / 5000] train loss: 0.006490, val loss: 0.006780
Epoch [527 / 5000] train loss: 0.006478, val loss: 0.006741
Epoch [528 / 5000] train loss: 0.006461, val loss: 0.006754
Epoch [529 / 5000] train loss: 0.006436, val loss: 0.006664
Epoch [530 / 5000] train loss: 0.006421, val loss: 0.006837
Epoch [531 / 5000] train loss: 0.006462, val loss: 0.006735
Epoch [532 / 5000] train loss: 0.006581, val loss: 0.007105
Epoch [533 / 5000] train loss: 0.006661, val loss: 0.006743
Epoch [534 / 5000] train loss: 0.006703, val loss: 0.007001
Epoch [535 / 5000] train loss: 0.006619, val loss: 0.006561
Epoch [536 / 5000] train loss: 0.006439, val loss: 0.006584
Epoch [537 / 5000] train loss: 0.006310, val loss: 0.006729
Epoch [538 / 5000] train loss: 0.006368, val loss: 0.006605
Epoch [539 / 5000] train loss: 0.006552, val loss: 0.007115
Epoch [540 / 5000] train loss: 0.006683, val loss: 0.006659
Epoch [541 / 5000] train loss: 0.006657, val loss: 0.006681
Epoch [542 / 5000] train loss: 0.006368, val loss: 0.006445
Epoch [543 / 5000] train loss: 0.006217, val loss: 0.006457
Epoch [544 / 5000] train loss: 0.006332, val loss: 0.006991
Epoch [545 / 5000] train loss: 0.006559, val loss: 0.006623
Epoch [546 / 5000] train loss: 0.006579, val loss: 0.006585
Epoch [547 / 5000] train loss: 0.006251, val loss: 0.006397
Epoch [548 / 5000] train loss: 0.006149, val loss: 0.006436
Epoch [549 / 5000] train loss: 0.006388, val loss: 0.006949
Epoch [550 / 5000] train loss: 0.006565, val loss: 0.006485
Epoch [551 / 5000] train loss: 0.006470, val loss: 0.006450
Epoch [552 / 5000] train loss: 0.006162, val loss: 0.006353
Epoch [553 / 5000] train loss: 0.006091, val loss: 0.006360
Epoch [554 / 5000] train loss: 0.006291, val loss: 0.006726
Epoch [555 / 5000] train loss: 0.006340, val loss: 0.006263
Epoch [556 / 5000] train loss: 0.006210, val loss: 0.006224
Epoch [557 / 5000] train loss: 0.006033, val loss: 0.006273
Epoch [558 / 5000] train loss: 0.006056, val loss: 0.006218
Epoch [559 / 5000] train loss: 0.006199, val loss: 0.006477
Epoch [560 / 5000] train loss: 0.006155, val loss: 0.006135
Epoch [561 / 5000] train loss: 0.005992, val loss: 0.006135
Epoch [562 / 5000] train loss: 0.005949, val loss: 0.006324
Epoch [563 / 5000] train loss: 0.006016, val loss: 0.006120
Epoch [564 / 5000] train loss: 0.006062, val loss: 0.006236
Epoch [565 / 5000] train loss: 0.005966, val loss: 0.006003
Epoch [566 / 5000] train loss: 0.005848, val loss: 0.006003
Epoch [567 / 5000] train loss: 0.005849, val loss: 0.006147
Epoch [568 / 5000] train loss: 0.005885, val loss: 0.006001
Epoch [569 / 5000] train loss: 0.005900, val loss: 0.006124
Epoch [570 / 5000] train loss: 0.005838, val loss: 0.005972
Epoch [571 / 5000] train loss: 0.005766, val loss: 0.005903
Epoch [572 / 5000] train loss: 0.005759, val loss: 0.006054
Epoch [573 / 5000] train loss: 0.005830, val loss: 0.005882
Epoch [574 / 5000] train loss: 0.005877, val loss: 0.006082
Epoch [575 / 5000] train loss: 0.005835, val loss: 0.005842
Epoch [576 / 5000] train loss: 0.005777, val loss: 0.005905
Epoch [577 / 5000] train loss: 0.005687, val loss: 0.005845
Epoch [578 / 5000] train loss: 0.005653, val loss: 0.005748
Epoch [579 / 5000] train loss: 0.005652, val loss: 0.005889
Epoch [580 / 5000] train loss: 0.005674, val loss: 0.005742
Epoch [581 / 5000] train loss: 0.005724, val loss: 0.005944
Epoch [582 / 5000] train loss: 0.005704, val loss: 0.005753
Epoch [583 / 5000] train loss: 0.005647, val loss: 0.005832
Epoch [584 / 5000] train loss: 0.005576, val loss: 0.005667
Epoch [585 / 5000] train loss: 0.005508, val loss: 0.005641
Epoch [586 / 5000] train loss: 0.005475, val loss: 0.005616
Epoch [587 / 5000] train loss: 0.005468, val loss: 0.005569
Epoch [588 / 5000] train loss: 0.005450, val loss: 0.005600
Epoch [589 / 5000] train loss: 0.005434, val loss: 0.005541
Epoch [590 / 5000] train loss: 0.005418, val loss: 0.005617
Epoch [591 / 5000] train loss: 0.005414, val loss: 0.005513
Epoch [592 / 5000] train loss: 0.005395, val loss: 0.005610
Epoch [593 / 5000] train loss: 0.005405, val loss: 0.005502
Epoch [594 / 5000] train loss: 0.005440, val loss: 0.005752
Epoch [595 / 5000] train loss: 0.005500, val loss: 0.005597
Epoch [596 / 5000] train loss: 0.005564, val loss: 0.005940
Epoch [597 / 5000] train loss: 0.005646, val loss: 0.005654
Epoch [598 / 5000] train loss: 0.005717, val loss: 0.005837
Epoch [599 / 5000] train loss: 0.005616, val loss: 0.005407
Epoch [600 / 5000] train loss: 0.005424, val loss: 0.005405
Epoch [601 / 5000] train loss: 0.005261, val loss: 0.005435
Epoch [602 / 5000] train loss: 0.005250, val loss: 0.005449
Epoch [603 / 5000] train loss: 0.005387, val loss: 0.005931
Epoch [604 / 5000] train loss: 0.005611, val loss: 0.005728
Epoch [605 / 5000] train loss: 0.005858, val loss: 0.006357
Epoch [606 / 5000] train loss: 0.005988, val loss: 0.005707
Epoch [607 / 5000] train loss: 0.005788, val loss: 0.005648
Epoch [608 / 5000] train loss: 0.005398, val loss: 0.005341
Epoch [609 / 5000] train loss: 0.005174, val loss: 0.005374
Epoch [610 / 5000] train loss: 0.005306, val loss: 0.005780
Epoch [611 / 5000] train loss: 0.005488, val loss: 0.005408
Epoch [612 / 5000] train loss: 0.005449, val loss: 0.005462
Epoch [613 / 5000] train loss: 0.005244, val loss: 0.005136
Epoch [614 / 5000] train loss: 0.005076, val loss: 0.005147
Epoch [615 / 5000] train loss: 0.005074, val loss: 0.005419
Epoch [616 / 5000] train loss: 0.005206, val loss: 0.005299
Epoch [617 / 5000] train loss: 0.005330, val loss: 0.005499
Epoch [618 / 5000] train loss: 0.005265, val loss: 0.005133
Epoch [619 / 5000] train loss: 0.005102, val loss: 0.005120
Epoch [620 / 5000] train loss: 0.004990, val loss: 0.005151
Epoch [621 / 5000] train loss: 0.005001, val loss: 0.005091
Epoch [622 / 5000] train loss: 0.005080, val loss: 0.005293
Epoch [623 / 5000] train loss: 0.005107, val loss: 0.005064
Epoch [624 / 5000] train loss: 0.005058, val loss: 0.005140
Epoch [625 / 5000] train loss: 0.004978, val loss: 0.005032
Epoch [626 / 5000] train loss: 0.004911, val loss: 0.004989
Epoch [627 / 5000] train loss: 0.004903, val loss: 0.005218
Epoch [628 / 5000] train loss: 0.004990, val loss: 0.005095
Epoch [629 / 5000] train loss: 0.005057, val loss: 0.005280
Epoch [630 / 5000] train loss: 0.005053, val loss: 0.005024
Epoch [631 / 5000] train loss: 0.005010, val loss: 0.005062
Epoch [632 / 5000] train loss: 0.004913, val loss: 0.004870
Epoch [633 / 5000] train loss: 0.004832, val loss: 0.004890
Epoch [634 / 5000] train loss: 0.004796, val loss: 0.004984
Epoch [635 / 5000] train loss: 0.004819, val loss: 0.004964
Epoch [636 / 5000] train loss: 0.004906, val loss: 0.005322
Epoch [637 / 5000] train loss: 0.005051, val loss: 0.005158
Epoch [638 / 5000] train loss: 0.005250, val loss: 0.005570
Epoch [639 / 5000] train loss: 0.005323, val loss: 0.005073
Epoch [640 / 5000] train loss: 0.005157, val loss: 0.004993
Epoch [641 / 5000] train loss: 0.004850, val loss: 0.004824
Epoch [642 / 5000] train loss: 0.004717, val loss: 0.004871
Epoch [643 / 5000] train loss: 0.004838, val loss: 0.005349
Epoch [644 / 5000] train loss: 0.005103, val loss: 0.005147
Epoch [645 / 5000] train loss: 0.005241, val loss: 0.005375
Epoch [646 / 5000] train loss: 0.005129, val loss: 0.004822
Epoch [647 / 5000] train loss: 0.004840, val loss: 0.004749
Epoch [648 / 5000] train loss: 0.004648, val loss: 0.004978
Epoch [649 / 5000] train loss: 0.004782, val loss: 0.004955
Epoch [650 / 5000] train loss: 0.004992, val loss: 0.005150
Epoch [651 / 5000] train loss: 0.004930, val loss: 0.004701
Epoch [652 / 5000] train loss: 0.004703, val loss: 0.004650
Epoch [653 / 5000] train loss: 0.004587, val loss: 0.004778
Epoch [654 / 5000] train loss: 0.004663, val loss: 0.004756
Epoch [655 / 5000] train loss: 0.004829, val loss: 0.005062
Epoch [656 / 5000] train loss: 0.004877, val loss: 0.004722
Epoch [657 / 5000] train loss: 0.004772, val loss: 0.004692
Epoch [658 / 5000] train loss: 0.004581, val loss: 0.004612
Epoch [659 / 5000] train loss: 0.004526, val loss: 0.004610
Epoch [660 / 5000] train loss: 0.004623, val loss: 0.004912
Epoch [661 / 5000] train loss: 0.004745, val loss: 0.004711
Epoch [662 / 5000] train loss: 0.004791, val loss: 0.004766
Epoch [663 / 5000] train loss: 0.004627, val loss: 0.004515
Epoch [664 / 5000] train loss: 0.004477, val loss: 0.004521
Epoch [665 / 5000] train loss: 0.004472, val loss: 0.004696
Epoch [666 / 5000] train loss: 0.004556, val loss: 0.004592
Epoch [667 / 5000] train loss: 0.004626, val loss: 0.004785
Epoch [668 / 5000] train loss: 0.004626, val loss: 0.004513
Epoch [669 / 5000] train loss: 0.004542, val loss: 0.004568
Epoch [670 / 5000] train loss: 0.004453, val loss: 0.004494
Epoch [671 / 5000] train loss: 0.004410, val loss: 0.004463
Epoch [672 / 5000] train loss: 0.004421, val loss: 0.004580
Epoch [673 / 5000] train loss: 0.004459, val loss: 0.004463
Epoch [674 / 5000] train loss: 0.004521, val loss: 0.004660
Epoch [675 / 5000] train loss: 0.004528, val loss: 0.004410
Epoch [676 / 5000] train loss: 0.004449, val loss: 0.004436
Epoch [677 / 5000] train loss: 0.004357, val loss: 0.004377
Epoch [678 / 5000] train loss: 0.004319, val loss: 0.004356
Epoch [679 / 5000] train loss: 0.004323, val loss: 0.004493
Epoch [680 / 5000] train loss: 0.004371, val loss: 0.004424
Epoch [681 / 5000] train loss: 0.004450, val loss: 0.004658
Epoch [682 / 5000] train loss: 0.004509, val loss: 0.004484
Epoch [683 / 5000] train loss: 0.004540, val loss: 0.004627
Epoch [684 / 5000] train loss: 0.004484, val loss: 0.004339
Epoch [685 / 5000] train loss: 0.004360, val loss: 0.004357
Epoch [686 / 5000] train loss: 0.004281, val loss: 0.004248
Epoch [687 / 5000] train loss: 0.004232, val loss: 0.004234
Epoch [688 / 5000] train loss: 0.004228, val loss: 0.004297
Epoch [689 / 5000] train loss: 0.004241, val loss: 0.004243
Epoch [690 / 5000] train loss: 0.004261, val loss: 0.004411
Epoch [691 / 5000] train loss: 0.004285, val loss: 0.004304
Epoch [692 / 5000] train loss: 0.004325, val loss: 0.004518
Epoch [693 / 5000] train loss: 0.004367, val loss: 0.004334
Epoch [694 / 5000] train loss: 0.004387, val loss: 0.004545
Epoch [695 / 5000] train loss: 0.004392, val loss: 0.004327
Epoch [696 / 5000] train loss: 0.004375, val loss: 0.004459
Epoch [697 / 5000] train loss: 0.004321, val loss: 0.004226
Epoch [698 / 5000] train loss: 0.004234, val loss: 0.004244
Epoch [699 / 5000] train loss: 0.004157, val loss: 0.004174
Epoch [700 / 5000] train loss: 0.004123, val loss: 0.004136
Epoch [701 / 5000] train loss: 0.004132, val loss: 0.004306
Epoch [702 / 5000] train loss: 0.004186, val loss: 0.004235
Epoch [703 / 5000] train loss: 0.004270, val loss: 0.004524
Epoch [704 / 5000] train loss: 0.004351, val loss: 0.004398
Epoch [705 / 5000] train loss: 0.004492, val loss: 0.004764
Epoch [706 / 5000] train loss: 0.004547, val loss: 0.004450
Epoch [707 / 5000] train loss: 0.004517, val loss: 0.004563
Epoch [708 / 5000] train loss: 0.004390, val loss: 0.004180
Epoch [709 / 5000] train loss: 0.004182, val loss: 0.004126
Epoch [710 / 5000] train loss: 0.004046, val loss: 0.004120
Epoch [711 / 5000] train loss: 0.004036, val loss: 0.004122
Epoch [712 / 5000] train loss: 0.004149, val loss: 0.004515
Epoch [713 / 5000] train loss: 0.004345, val loss: 0.004505
Epoch [714 / 5000] train loss: 0.004621, val loss: 0.005070
Epoch [715 / 5000] train loss: 0.004829, val loss: 0.004621
Epoch [716 / 5000] train loss: 0.004795, val loss: 0.004579
Epoch [717 / 5000] train loss: 0.004390, val loss: 0.004054
Epoch [718 / 5000] train loss: 0.004011, val loss: 0.004187
Epoch [719 / 5000] train loss: 0.004178, val loss: 0.004637
Epoch [720 / 5000] train loss: 0.004450, val loss: 0.004344
Epoch [721 / 5000] train loss: 0.004410, val loss: 0.004259
Epoch [722 / 5000] train loss: 0.004115, val loss: 0.004009
Epoch [723 / 5000] train loss: 0.003935, val loss: 0.004069
Epoch [724 / 5000] train loss: 0.004088, val loss: 0.004487
Epoch [725 / 5000] train loss: 0.004317, val loss: 0.004275
Epoch [726 / 5000] train loss: 0.004372, val loss: 0.004310
Epoch [727 / 5000] train loss: 0.004165, val loss: 0.003948
Epoch [728 / 5000] train loss: 0.003927, val loss: 0.003940
Epoch [729 / 5000] train loss: 0.003928, val loss: 0.004239
Epoch [730 / 5000] train loss: 0.004099, val loss: 0.004128
Epoch [731 / 5000] train loss: 0.004186, val loss: 0.004224
Epoch [732 / 5000] train loss: 0.004090, val loss: 0.003890
Epoch [733 / 5000] train loss: 0.003896, val loss: 0.003861
Epoch [734 / 5000] train loss: 0.003839, val loss: 0.004054
Epoch [735 / 5000] train loss: 0.003927, val loss: 0.004004
Epoch [736 / 5000] train loss: 0.004040, val loss: 0.004199
Epoch [737 / 5000] train loss: 0.004034, val loss: 0.003881
Epoch [738 / 5000] train loss: 0.003895, val loss: 0.003884
Epoch [739 / 5000] train loss: 0.003792, val loss: 0.003840
Epoch [740 / 5000] train loss: 0.003757, val loss: 0.003822
Epoch [741 / 5000] train loss: 0.003819, val loss: 0.004043
Epoch [742 / 5000] train loss: 0.003904, val loss: 0.003889
Epoch [743 / 5000] train loss: 0.003932, val loss: 0.004052
Epoch [744 / 5000] train loss: 0.003902, val loss: 0.003818
Epoch [745 / 5000] train loss: 0.003831, val loss: 0.003850
Epoch [746 / 5000] train loss: 0.003745, val loss: 0.003764
Epoch [747 / 5000] train loss: 0.003697, val loss: 0.003740
Epoch [748 / 5000] train loss: 0.003703, val loss: 0.003853
Epoch [749 / 5000] train loss: 0.003750, val loss: 0.003775
Epoch [750 / 5000] train loss: 0.003794, val loss: 0.004023
Epoch [751 / 5000] train loss: 0.003852, val loss: 0.003858
